canonical_hypothesis_id,canonical_title,top10_program_id,top10_program_title,priority_tags,capability_id,capability_name,requirement,requirement_rationale,current_status,authority,source_path_or_artifact,coverage_count,semantic_limitation,gap_effect,historical_research_readiness,prospective_forward_readiness,discovery_readiness_0_5,forward_readiness_0_5,forward_enablement_cost_0_5,shared_capability_reuse_0_5,estimated_implementation_scope,current_available_path,gap,minimum_forward_enablement
H26,Special-aware portfolio geometry,,,,C40,SHARED_FORWARD_OBSERVER_ADAPTER,REQUIRED,Required by the minimum forward-enablement architecture.,RUNTIME_PATH_EXISTS_BUT_NOT_CANONICAL,sealed R4 observer precedent,/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_COMBINATION_PROSPECTIVE_FORWARD_OBSERVER_R4/observer_contract.json,R4 two-phase precedent exists; 0 generic Cohort V2 adapters,Observer can consume outputs but cannot manufacture a missing producer contract.,BLOCKING_OR_ENABLEMENT_GAP,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_RUNTIME_ARCHITECTURE,3,0,5,4,XL,Historical main geometry and special outcomes exist separately.,"No legal joint representation, special-aware candidate score, constructor, runtime, or observer.",Legal main+special candidate/output representation; special-aware objective; exact prize baseline and optimizer adapter.
H26,Special-aware portfolio geometry,,,,C41,BOUNDED_CAUSAL_CANDIDATE_TICKET_POOL,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_PARTIAL,verified Top10 experiment specification,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md,successful strategy outputs can form pools; no universal frozen pool/identity contract,"Pool, budget, ordering, deduplication, scores, and cutoff must be predeclared.",BLOCKING_OR_ENABLEMENT_GAP,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_RUNTIME_ARCHITECTURE,3,0,5,4,XL,Historical main geometry and special outcomes exist separately.,"No legal joint representation, special-aware candidate score, constructor, runtime, or observer.",Legal main+special candidate/output representation; special-aware objective; exact prize baseline and optimizer adapter.
H26,Special-aware portfolio geometry,,,,C42,DETERMINISTIC_OOF_TRAINING_REPLAY_PIPELINE,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,verified Track D specifications,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_TOP10_TRACK_B_EXPERIMENT_SPECS_R1.md;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,0 generic model training/OOF replay runtime,"Needed for learned outputs; exact fold, RNG, artifact, calibration, and leakage semantics must be sealed.",NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_RUNTIME_ARCHITECTURE,3,0,5,4,XL,Historical main geometry and special outcomes exist separately.,"No legal joint representation, special-aware candidate score, constructor, runtime, or observer.",Legal main+special candidate/output representation; special-aware objective; exact prize baseline and optimizer adapter.
H26,Special-aware portfolio geometry,,,,C43,LEGAL_MAIN_SPECIAL_TICKET_CONSTRUCTOR,REQUIRED,Required by the minimum forward-enablement architecture.,MISSING_LARGE,pinned base contract and verified gap evidence,src/lottolab/strategies/adapters/base.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=a4e5571491c7358d8624acb8fe53f99c3bba9611;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,0/51; current base contract is main-only,"Requires a new legal representation, output schema, scoring, and observer path.",BLOCKING_OR_ENABLEMENT_GAP,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_RUNTIME_ARCHITECTURE,3,0,5,4,XL,Historical main geometry and special outcomes exist separately.,"No legal joint representation, special-aware candidate score, constructor, runtime, or observer.",Legal main+special candidate/output representation; special-aware objective; exact prize baseline and optimizer adapter.
H26,Special-aware portfolio geometry,,,,C44,CONDITIONAL_NULL_REPLAY_ENGINE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_HISTORICAL_ONLY,verified sealed inferential evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md;/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_REMAINING18_DEEP_AUDIT_R1.md,exact nulls exist; no generic nested adaptive-selection replay engine,"This is evaluation infrastructure, not a standalone forward producer.",NO_EFFECT,PARTIAL_HISTORICAL_INPUT_PATH,REQUIRES_NEW_RUNTIME_ARCHITECTURE,3,0,5,4,XL,Historical main geometry and special outcomes exist separately.,"No legal joint representation, special-aware candidate score, constructor, runtime, or observer.",Legal main+special candidate/output representation; special-aware objective; exact prize baseline and optimizer adapter.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C01,NATIVE_TICKET_FORWARD_GENERATION,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_CANONICAL,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/catalog.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=099f2a8c9ccbacc8306b2397c560bef413b24217;src/lottolab/strategies/adapters/base.py@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=a4e5571491c7358d8624acb8fe53f99c3bba9611,51/51 loadable current catalog paths; successful output not guaranteed for every target,Public output is main-number ticket(s) only. quick_ml is normally unusable and multiple portfolios retain source-faithful closure surfaces.,AVAILABLE_OR_DERIVABLE,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C02,STRATEGY_LEVEL_SCORE_OUTPUT,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_HISTORICAL_ONLY,verified Track D sealed evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,51/51 have historical outcome metrics; 0/51 expose a canonical runtime strategy score,Trailing outcome-derived performance is not a producer-native comparable score.,NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C03,NUMBER_LEVEL_SCORE_OUTPUT,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_PROXY_ONLY,sealed Candidate-K authority,/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_STRATEGY_K_HISTORICAL_MATRIX_AUTHORITY_R1/strategy_universe.json,7/51 direct historical Candidate-K ordered paths; 0/51 canonical runtime score vectors,Candidate order/exposure is not a typed score; 44 portfolios lack canonical number aggregation.,BLOCKING_OR_ENABLEMENT_GAP,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C04,CALIBRATED_NUMBER_PROBABILITY_OUTPUT,NOT_REQUIRED,Not required for this hypothesis contract.,MISSING_LARGE,verified Track D gap evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,0/51 canonical calibrated probability vectors,"Scores, ranks, ticket inclusion, and exposure frequency cannot be relabeled as probability.",NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C05,TICKET_LEVEL_SCORE_OUTPUT,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PROXY_ONLY,verified Track D and sealed combination evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,historical A/C and portfolio utility proxies only; 0/51 canonical runtime ticket scores,Proxy ranking/utility is objective-specific and not calibrated probability or comparable model score.,NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C06,STRATEGY_INTERNAL_RANK_OUTPUT,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PROXY_ONLY,verified Track D and sealed R4 evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md;/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_COMBINATION_PROSPECTIVE_FORWARD_OBSERVER_R4/observer_contract.json,0/51 canonical internal rank; A/C and R4 exposure orders are proxies,Ticket order and exposure order must never be inferred as strategy-internal rank.,NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C07,TRAILING_HISTORICAL_PERFORMANCE_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,verified sealed historical evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,51/51 historical overlap; no generic live state service,Must be strictly lagged and objective/baseline/version specific.,NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C08,MULTI_WINDOW_STATE,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_DERIVABLE,verified sealed historical evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md;/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_STRATEGY_K_HISTORICAL_MATRIX_AUTHORITY_R1/strategy_k_summary.csv,FULL/750/300/50 historical views available; generic live producer absent,Existing window aggregates do not automatically provide per-target forward state or derivatives.,AVAILABLE_OR_DERIVABLE,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C09,STRATEGY_FAMILY_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_CANONICAL,git:2db4da27aee716805c393eb9c7dd41aff8e9527e,src/lottolab/strategies/data/biglotto_full_strategy_catalog_v1.json@2db4da27aee716805c393eb9c7dd41aff8e9527e;blob=fe93150e002bd7217be54501fdc9d390f81f79db,51/51 have pinned method_family labels; 10 observed family labels,"Family taxonomy is catalog metadata, not predictive evidence.",NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C10,CROSS_STRATEGY_RESIDUAL_STATE,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,verified sealed historical evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,51/51 historical outcomes can support lagged residuals; no generic forward engine,"Residual depends on a frozen baseline, objective, eligible population, and causal cutoff.",NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C11,CROSS_STRATEGY_DISAGREEMENT_STATE,REQUIRED,Required by the minimum forward-enablement architecture.,AVAILABLE_DERIVABLE,verified sealed historical evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,51/51 ticket outputs support declared disagreement measures,Ticket-support disagreement is not model uncertainty or internal rank disagreement.,AVAILABLE_OR_DERIVABLE,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C12,REGIME_DESCRIPTOR,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PARTIAL,verified Track D authority,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,sealed four-axis regime evidence for 20 causal candidates; no proven generic 51 join,Exploratory/multiplicity-exposed regime cells are not deployable state labels.,NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C13,CHANGE_POINT_SIGNAL,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_PARTIAL,sealed EWMA R4 protocol,/Users/kelvin/VibeCoding-WorkSpace/.task-data/B649_EWMA_PROSPECTIVE_SHADOW_PROTOCOL_R4/prospective_protocol.json,exact frozen EWMA event path exists; no generic change-point detector contract,EWMA HIGH event is not interchangeable with an arbitrary change-point algorithm.,NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
H27,Preregistered confirmation of horizon-minimax disagreement,H02,HORIZON_MINIMAX_DISAGREEMENT_CONFIRMATION,,C14,PAIR_INTERACTION_FEATURES,NOT_REQUIRED,Not required for this hypothesis contract.,AVAILABLE_DERIVABLE,verified sealed combination evidence,/Users/kelvin/VibeCoding-WorkSpace/B649_TRACK_D_RESEARCH_SURFACE_R1.md,sealed causal pair history available; runtime feature schema absent,Observed pair frequency is not residual interaction after marginal control.,NO_EFFECT,READY_FOR_HISTORICAL_EXPERIMENT,READY_WITH_SMALL_ENGINEERING,3,3,2,4,S,"Sealed 1,957-target producer and exact fixed parameters exist as historical evidence.",No pinned producer adapter/observer; engineering cannot create the required untouched confirmation sample.,Bit-for-bit fixed producer reproduction; deterministic two-ticket adapter; frozen observer.
